"DepartmentID","LocationID","Headcount","SnapshotDate","DepartmentName","LocationName","Region"
10,7,59,2024-08-01,"Customer Support","Denver","West"
10,8,52,2024-08-01,"Customer Support","Nashville","South"
10,9,62,2024-08-01,"Customer Support","Miami","South"
10,10,72,2024-08-01,"Customer Support","Remote-East","East"
10,11,51,2024-08-01,"Customer Support","Remote-Central","Central"
10,12,61,2024-08-01,"Customer Support","Remote-West","West"
11,1,9,2024-08-01,"Legal","Las Vegas","West"
11,2,6,2024-08-01,"Legal","Phoenix","West"
11,3,10,2024-08-01,"Legal","Austin","South"
11,4,9,2024-08-01,"Legal","Chicago","Midwest"
11,5,6,2024-08-01,"Legal","Atlanta","South"
11,6,12,2024-08-01,"Legal","Seattle","West"
11,7,14,2024-08-01,"Legal","Denver","West"
11,8,4,2024-08-01,"Legal","Nashville","South"
11,9,11,2024-08-01,"Legal","Miami","South"
11,10,6,2024-08-01,"Legal","Remote-East","East"
11,11,13,2024-08-01,"Legal","Remote-Central","Central"
11,12,4,2024-08-01,"Legal","Remote-West","West"
1,1,4,2024-09-01,"Executive","Las Vegas","West"
1,2,3,2024-09-01,"Executive","Phoenix","West"
1,3,11,2024-09-01,"Executive","Austin","South"
1,4,7,2024-09-01,"Executive","Chicago","Midwest"
1,5,5,2024-09-01,"Executive","Atlanta","South"
1,6,5,2024-09-01,"Executive","Seattle","West"
1,7,4,2024-09-01,"Executive","Denver","West"
1,8,6,2024-09-01,"Executive","Nashville","South"
1,9,5,2024-09-01,"Executive","Miami","South"
1,10,10,2024-09-01,"Executive","Remote-East","East"
1,11,5,2024-09-01,"Executive","Remote-Central","Central"
1,12,8,2024-09-01,"Executive","Remote-West","West"
2,1,242,2024-09-01,"Engineering","Las Vegas","West"
2,2,193,2024-09-01,"Engineering","Phoenix","West"
2,3,277,2024-09-01,"Engineering","Austin","South"
2,4,176,2024-09-01,"Engineering","Chicago","Midwest"
2,5,184,2024-09-01,"Engineering","Atlanta","South"
2,6,183,2024-09-01,"Engineering","Seattle","West"
2,7,162,2024-09-01,"Engineering","Denver","West"
2,8,145,2024-09-01,"Engineering","Nashville","South"
2,9,174,2024-09-01,"Engineering","Miami","South"
2,10,172,2024-09-01,"Engineering","Remote-East","East"
2,11,207,2024-09-01,"Engineering","Remote-Central","Central"
2,12,162,2024-09-01,"Engineering","Remote-West","West"
3,1,76,2024-09-01,"Product","Las Vegas","West"
3,2,53,2024-09-01,"Product","Phoenix","West"
3,3,71,2024-09-01,"Product","Austin","South"
3,4,45,2024-09-01,"Product","Chicago","Midwest"
3,5,43,2024-09-01,"Product","Atlanta","South"
3,6,62,2024-09-01,"Product","Seattle","West"
3,7,47,2024-09-01,"Product","Denver","West"
3,8,57,2024-09-01,"Product","Nashville","South"
3,9,48,2024-09-01,"Product","Miami","South"
3,10,56,2024-09-01,"Product","Remote-East","East"
3,11,43,2024-09-01,"Product","Remote-Central","Central"
3,12,48,2024-09-01,"Product","Remote-West","West"
4,1,63,2024-09-01,"IT","Las Vegas","West"
4,2,54,2024-09-01,"IT","Phoenix","West"
4,3,85,2024-09-01,"IT","Austin","South"
4,4,54,2024-09-01,"IT","Chicago","Midwest"
4,5,55,2024-09-01,"IT","Atlanta","South"
4,6,68,2024-09-01,"IT","Seattle","West"
4,7,45,2024-09-01,"IT","Denver","West"
4,8,49,2024-09-01,"IT","Nashville","South"
4,9,57,2024-09-01,"IT","Miami","South"
4,10,58,2024-09-01,"IT","Remote-East","East"
4,11,51,2024-09-01,"IT","Remote-Central","Central"
4,12,52,2024-09-01,"IT","Remote-West","West"
5,1,38,2024-09-01,"Finance","Las Vegas","West"
5,2,36,2024-09-01,"Finance","Phoenix","West"
5,3,64,2024-09-01,"Finance","Austin","South"
5,4,45,2024-09-01,"Finance","Chicago","Midwest"
5,5,44,2024-09-01,"Finance","Atlanta","South"
5,6,51,2024-09-01,"Finance","Seattle","West"
5,7,44,2024-09-01,"Finance","Denver","West"
5,8,32,2024-09-01,"Finance","Nashville","South"
5,9,49,2024-09-01,"Finance","Miami","South"
5,10,42,2024-09-01,"Finance","Remote-East","East"
5,11,50,2024-09-01,"Finance","Remote-Central","Central"
5,12,50,2024-09-01,"Finance","Remote-West","West"
6,1,50,2024-09-01,"HR","Las Vegas","West"
6,2,48,2024-09-01,"HR","Phoenix","West"
6,3,68,2024-09-01,"HR","Austin","South"
6,4,56,2024-09-01,"HR","Chicago","Midwest"
6,5,39,2024-09-01,"HR","Atlanta","South"
6,6,52,2024-09-01,"HR","Seattle","West"
6,7,45,2024-09-01,"HR","Denver","West"
6,8,48,2024-09-01,"HR","Nashville","South"
6,9,44,2024-09-01,"HR","Miami","South"
6,10,42,2024-09-01,"HR","Remote-East","East"
6,11,39,2024-09-01,"HR","Remote-Central","Central"
6,12,48,2024-09-01,"HR","Remote-West","West"
7,1,61,2024-09-01,"Marketing","Las Vegas","West"
7,2,49,2024-09-01,"Marketing","Phoenix","West"
7,3,72,2024-09-01,"Marketing","Austin","South"
7,4,47,2024-09-01,"Marketing","Chicago","Midwest"
7,5,40,2024-09-01,"Marketing","Atlanta","South"
7,6,59,2024-09-01,"Marketing","Seattle","West"
7,7,52,2024-09-01,"Marketing","Denver","West"
7,8,45,2024-09-01,"Marketing","Nashville","South"
7,9,64,2024-09-01,"Marketing","Miami","South"
7,10,62,2024-09-01,"Marketing","Remote-East","East"
7,11,53,2024-09-01,"Marketing","Remote-Central","Central"
7,12,52,2024-09-01,"Marketing","Remote-West","West"
8,1,120,2024-09-01,"Sales","Las Vegas","West"
8,2,98,2024-09-01,"Sales","Phoenix","West"
8,3,143,2024-09-01,"Sales","Austin","South"
8,4,101,2024-09-01,"Sales","Chicago","Midwest"
8,5,97,2024-09-01,"Sales","Atlanta","South"
8,6,101,2024-09-01,"Sales","Seattle","West"
8,7,84,2024-09-01,"Sales","Denver","West"
8,8,72,2024-09-01,"Sales","Nashville","South"
8,9,90,2024-09-01,"Sales","Miami","South"
8,10,84,2024-09-01,"Sales","Remote-East","East"
8,11,96,2024-09-01,"Sales","Remote-Central","Central"
8,12,95,2024-09-01,"Sales","Remote-West","West"
9,1,95,2024-09-01,"Operations","Las Vegas","West"
9,2,86,2024-09-01,"Operations","Phoenix","West"
9,3,96,2024-09-01,"Operations","Austin","South"
9,4,92,2024-09-01,"Operations","Chicago","Midwest"
9,5,70,2024-09-01,"Operations","Atlanta","South"
9,6,77,2024-09-01,"Operations","Seattle","West"
9,7,71,2024-09-01,"Operations","Denver","West"
9,8,66,2024-09-01,"Operations","Nashville","South"
9,9,76,2024-09-01,"Operations","Miami","South"
9,10,100,2024-09-01,"Operations","Remote-East","East"
9,11,77,2024-09-01,"Operations","Remote-Central","Central"
9,12,80,2024-09-01,"Operations","Remote-West","West"
10,1,90,2024-09-01,"Customer Support","Las Vegas","West"
10,2,64,2024-09-01,"Customer Support","Phoenix","West"
10,3,88,2024-09-01,"Customer Support","Austin","South"
10,4,63,2024-09-01,"Customer Support","Chicago","Midwest"
10,5,56,2024-09-01,"Customer Support","Atlanta","South"
10,6,55,2024-09-01,"Customer Support","Seattle","West"
10,7,59,2024-09-01,"Customer Support","Denver","West"
10,8,52,2024-09-01,"Customer Support","Nashville","South"
10,9,61,2024-09-01,"Customer Support","Miami","South"
10,10,72,2024-09-01,"Customer Support","Remote-East","East"
10,11,51,2024-09-01,"Customer Support","Remote-Central","Central"
10,12,61,2024-09-01,"Customer Support","Remote-West","West"
11,1,9,2024-09-01,"Legal","Las Vegas","West"
11,2,6,2024-09-01,"Legal","Phoenix","West"
11,3,10,2024-09-01,"Legal","Austin","South"
11,4,9,2024-09-01,"Legal","Chicago","Midwest"
11,5,6,2024-09-01,"Legal","Atlanta","South"
11,6,12,2024-09-01,"Legal","Seattle","West"
11,7,14,2024-09-01,"Legal","Denver","West"
11,8,4,2024-09-01,"Legal","Nashville","South"
11,9,11,2024-09-01,"Legal","Miami","South"
11,10,6,2024-09-01,"Legal","Remote-East","East"
11,11,13,2024-09-01,"Legal","Remote-Central","Central"
11,12,4,2024-09-01,"Legal","Remote-West","West"
1,1,4,2024-10-01,"Executive","Las Vegas","West"
1,2,3,2024-10-01,"Executive","Phoenix","West"
1,3,11,2024-10-01,"Executive","Austin","South"
1,4,7,2024-10-01,"Executive","Chicago","Midwest"
1,5,5,2024-10-01,"Executive","Atlanta","South"
1,6,5,2024-10-01,"Executive","Seattle","West"
1,7,4,2024-10-01,"Executive","Denver","West"
1,8,6,2024-10-01,"Executive","Nashville","South"
1,9,5,2024-10-01,"Executive","Miami","South"
1,10,11,2024-10-01,"Executive","Remote-East","East"
1,11,5,2024-10-01,"Executive","Remote-Central","Central"
1,12,8,2024-10-01,"Executive","Remote-West","West"
2,1,244,2024-10-01,"Engineering","Las Vegas","West"
2,2,194,2024-10-01,"Engineering","Phoenix","West"
2,3,278,2024-10-01,"Engineering","Austin","South"
2,4,177,2024-10-01,"Engineering","Chicago","Midwest"
2,5,186,2024-10-01,"Engineering","Atlanta","South"
2,6,184,2024-10-01,"Engineering","Seattle","West"
2,7,162,2024-10-01,"Engineering","Denver","West"
2,8,147,2024-10-01,"Engineering","Nashville","South"
2,9,174,2024-10-01,"Engineering","Miami","South"
2,10,172,2024-10-01,"Engineering","Remote-East","East"
2,11,207,2024-10-01,"Engineering","Remote-Central","Central"
2,12,164,2024-10-01,"Engineering","Remote-West","West"
3,1,76,2024-10-01,"Product","Las Vegas","West"
3,2,53,2024-10-01,"Product","Phoenix","West"
3,3,71,2024-10-01,"Product","Austin","South"
3,4,45,2024-10-01,"Product","Chicago","Midwest"
3,5,44,2024-10-01,"Product","Atlanta","South"
3,6,63,2024-10-01,"Product","Seattle","West"
3,7,47,2024-10-01,"Product","Denver","West"
3,8,57,2024-10-01,"Product","Nashville","South"
3,9,48,2024-10-01,"Product","Miami","South"
3,10,56,2024-10-01,"Product","Remote-East","East"
3,11,44,2024-10-01,"Product","Remote-Central","Central"
3,12,48,2024-10-01,"Product","Remote-West","West"
4,1,63,2024-10-01,"IT","Las Vegas","West"
4,2,54,2024-10-01,"IT","Phoenix","West"
4,3,86,2024-10-01,"IT","Austin","South"
4,4,57,2024-10-01,"IT","Chicago","Midwest"
4,5,55,2024-10-01,"IT","Atlanta","South"
4,6,68,2024-10-01,"IT","Seattle","West"
4,7,45,2024-10-01,"IT","Denver","West"
4,8,49,2024-10-01,"IT","Nashville","South"
4,9,57,2024-10-01,"IT","Miami","South"
4,10,58,2024-10-01,"IT","Remote-East","East"
4,11,51,2024-10-01,"IT","Remote-Central","Central"
4,12,52,2024-10-01,"IT","Remote-West","West"
5,1,38,2024-10-01,"Finance","Las Vegas","West"
5,2,36,2024-10-01,"Finance","Phoenix","West"
5,3,65,2024-10-01,"Finance","Austin","South"
5,4,46,2024-10-01,"Finance","Chicago","Midwest"
5,5,45,2024-10-01,"Finance","Atlanta","South"
5,6,52,2024-10-01,"Finance","Seattle","West"
5,7,44,2024-10-01,"Finance","Denver","West"
5,8,32,2024-10-01,"Finance","Nashville","South"
5,9,49,2024-10-01,"Finance","Miami","South"
5,10,43,2024-10-01,"Finance","Remote-East","East"
5,11,50,2024-10-01,"Finance","Remote-Central","Central"
5,12,50,2024-10-01,"Finance","Remote-West","West"
6,1,50,2024-10-01,"HR","Las Vegas","West"
6,2,49,2024-10-01,"HR","Phoenix","West"
6,3,68,2024-10-01,"HR","Austin","South"
6,4,56,2024-10-01,"HR","Chicago","Midwest"
6,5,41,2024-10-01,"HR","Atlanta","South"
6,6,52,2024-10-01,"HR","Seattle","West"
6,7,44,2024-10-01,"HR","Denver","West"
6,8,48,2024-10-01,"HR","Nashville","South"
6,9,44,2024-10-01,"HR","Miami","South"
6,10,42,2024-10-01,"HR","Remote-East","East"
6,11,40,2024-10-01,"HR","Remote-Central","Central"
6,12,49,2024-10-01,"HR","Remote-West","West"
7,1,63,2024-10-01,"Marketing","Las Vegas","West"
7,2,49,2024-10-01,"Marketing","Phoenix","West"
7,3,72,2024-10-01,"Marketing","Austin","South"
7,4,47,2024-10-01,"Marketing","Chicago","Midwest"
7,5,40,2024-10-01,"Marketing","Atlanta","South"
7,6,59,2024-10-01,"Marketing","Seattle","West"
7,7,52,2024-10-01,"Marketing","Denver","West"
7,8,45,2024-10-01,"Marketing","Nashville","South"
7,9,64,2024-10-01,"Marketing","Miami","South"
7,10,63,2024-10-01,"Marketing","Remote-East","East"
7,11,52,2024-10-01,"Marketing","Remote-Central","Central"
7,12,53,2024-10-01,"Marketing","Remote-West","West"
8,1,119,2024-10-01,"Sales","Las Vegas","West"
8,2,98,2024-10-01,"Sales","Phoenix","West"
8,3,143,2024-10-01,"Sales","Austin","South"
8,4,101,2024-10-01,"Sales","Chicago","Midwest"
8,5,99,2024-10-01,"Sales","Atlanta","South"
8,6,101,2024-10-01,"Sales","Seattle","West"
8,7,84,2024-10-01,"Sales","Denver","West"
8,8,73,2024-10-01,"Sales","Nashville","South"
8,9,90,2024-10-01,"Sales","Miami","South"
8,10,85,2024-10-01,"Sales","Remote-East","East"
8,11,96,2024-10-01,"Sales","Remote-Central","Central"
8,12,95,2024-10-01,"Sales","Remote-West","West"
9,1,95,2024-10-01,"Operations","Las Vegas","West"
9,2,87,2024-10-01,"Operations","Phoenix","West"
9,3,96,2024-10-01,"Operations","Austin","South"
9,4,92,2024-10-01,"Operations","Chicago","Midwest"
9,5,70,2024-10-01,"Operations","Atlanta","South"
9,6,78,2024-10-01,"Operations","Seattle","West"
9,7,71,2024-10-01,"Operations","Denver","West"
9,8,66,2024-10-01,"Operations","Nashville","South"
9,9,76,2024-10-01,"Operations","Miami","South"
9,10,100,2024-10-01,"Operations","Remote-East","East"
9,11,78,2024-10-01,"Operations","Remote-Central","Central"
9,12,80,2024-10-01,"Operations","Remote-West","West"
10,1,91,2024-10-01,"Customer Support","Las Vegas","West"
10,2,64,2024-10-01,"Customer Support","Phoenix","West"
10,3,93,2024-10-01,"Customer Support","Austin","South"
10,4,63,2024-10-01,"Customer Support","Chicago","Midwest"
10,5,56,2024-10-01,"Customer Support","Atlanta","South"
10,6,55,2024-10-01,"Customer Support","Seattle","West"
10,7,60,2024-10-01,"Customer Support","Denver","West"
10,8,52,2024-10-01,"Customer Support","Nashville","South"
10,9,61,2024-10-01,"Customer Support","Miami","South"
10,10,73,2024-10-01,"Customer Support","Remote-East","East"
10,11,51,2024-10-01,"Customer Support","Remote-Central","Central"
10,12,62,2024-10-01,"Customer Support","Remote-West","West"
11,1,9,2024-10-01,"Legal","Las Vegas","West"
11,2,6,2024-10-01,"Legal","Phoenix","West"
11,3,10,2024-10-01,"Legal","Austin","South"
11,4,9,2024-10-01,"Legal","Chicago","Midwest"
11,5,7,2024-10-01,"Legal","Atlanta","South"
11,6,12,2024-10-01,"Legal","Seattle","West"
11,7,14,2024-10-01,"Legal","Denver","West"
11,8,4,2024-10-01,"Legal","Nashville","South"
11,9,11,2024-10-01,"Legal","Miami","South"
11,10,6,2024-10-01,"Legal","Remote-East","East"
11,11,13,2024-10-01,"Legal","Remote-Central","Central"
11,12,4,2024-10-01,"Legal","Remote-West","West"
1,1,4,2024-11-01,"Executive","Las Vegas","West"
1,2,3,2024-11-01,"Executive","Phoenix","West"
1,3,11,2024-11-01,"Executive","Austin","South"
1,4,7,2024-11-01,"Executive","Chicago","Midwest"
1,5,5,2024-11-01,"Executive","Atlanta","South"
1,6,5,2024-11-01,"Executive","Seattle","West"
1,7,4,2024-11-01,"Executive","Denver","West"
1,8,6,2024-11-01,"Executive","Nashville","South"
1,9,5,2024-11-01,"Executive","Miami","South"
1,10,11,2024-11-01,"Executive","Remote-East","East"
1,11,5,2024-11-01,"Executive","Remote-Central","Central"
1,12,8,2024-11-01,"Executive","Remote-West","West"
2,1,246,2024-11-01,"Engineering","Las Vegas","West"
2,2,194,2024-11-01,"Engineering","Phoenix","West"
2,3,278,2024-11-01,"Engineering","Austin","South"
2,4,179,2024-11-01,"Engineering","Chicago","Midwest"
2,5,187,2024-11-01,"Engineering","Atlanta","South"
2,6,184,2024-11-01,"Engineering","Seattle","West"
2,7,166,2024-11-01,"Engineering","Denver","West"
2,8,151,2024-11-01,"Engineering","Nashville","South"
2,9,175,2024-11-01,"Engineering","Miami","South"
2,10,172,2024-11-01,"Engineering","Remote-East","East"
2,11,208,2024-11-01,"Engineering","Remote-Central","Central"
2,12,166,2024-11-01,"Engineering","Remote-West","West"
3,1,76,2024-11-01,"Product","Las Vegas","West"
3,2,53,2024-11-01,"Product","Phoenix","West"
3,3,72,2024-11-01,"Product","Austin","South"
3,4,45,2024-11-01,"Product","Chicago","Midwest"
3,5,45,2024-11-01,"Product","Atlanta","South"
3,6,63,2024-11-01,"Product","Seattle","West"
3,7,48,2024-11-01,"Product","Denver","West"
3,8,57,2024-11-01,"Product","Nashville","South"
3,9,49,2024-11-01,"Product","Miami","South"
3,10,56,2024-11-01,"Product","Remote-East","East"
3,11,44,2024-11-01,"Product","Remote-Central","Central"
3,12,48,2024-11-01,"Product","Remote-West","West"
4,1,63,2024-11-01,"IT","Las Vegas","West"
4,2,54,2024-11-01,"IT","Phoenix","West"
4,3,87,2024-11-01,"IT","Austin","South"
4,4,58,2024-11-01,"IT","Chicago","Midwest"
4,5,56,2024-11-01,"IT","Atlanta","South"
4,6,69,2024-11-01,"IT","Seattle","West"
4,7,45,2024-11-01,"IT","Denver","West"
4,8,49,2024-11-01,"IT","Nashville","South"
4,9,55,2024-11-01,"IT","Miami","South"
4,10,58,2024-11-01,"IT","Remote-East","East"
4,11,51,2024-11-01,"IT","Remote-Central","Central"
4,12,52,2024-11-01,"IT","Remote-West","West"
5,1,38,2024-11-01,"Finance","Las Vegas","West"
5,2,36,2024-11-01,"Finance","Phoenix","West"
5,3,66,2024-11-01,"Finance","Austin","South"
5,4,46,2024-11-01,"Finance","Chicago","Midwest"
5,5,45,2024-11-01,"Finance","Atlanta","South"
5,6,52,2024-11-01,"Finance","Seattle","West"
5,7,44,2024-11-01,"Finance","Denver","West"
5,8,32,2024-11-01,"Finance","Nashville","South"
5,9,50,2024-11-01,"Finance","Miami","South"
5,10,44,2024-11-01,"Finance","Remote-East","East"
5,11,51,2024-11-01,"Finance","Remote-Central","Central"
5,12,50,2024-11-01,"Finance","Remote-West","West"
6,1,51,2024-11-01,"HR","Las Vegas","West"
6,2,49,2024-11-01,"HR","Phoenix","West"
6,3,67,2024-11-01,"HR","Austin","South"
6,4,57,2024-11-01,"HR","Chicago","Midwest"
6,5,41,2024-11-01,"HR","Atlanta","South"
6,6,52,2024-11-01,"HR","Seattle","West"
6,7,45,2024-11-01,"HR","Denver","West"
6,8,48,2024-11-01,"HR","Nashville","South"
6,9,44,2024-11-01,"HR","Miami","South"
6,10,42,2024-11-01,"HR","Remote-East","East"
6,11,41,2024-11-01,"HR","Remote-Central","Central"
6,12,49,2024-11-01,"HR","Remote-West","West"
7,1,64,2024-11-01,"Marketing","Las Vegas","West"
7,2,50,2024-11-01,"Marketing","Phoenix","West"
7,3,72,2024-11-01,"Marketing","Austin","South"
7,4,47,2024-11-01,"Marketing","Chicago","Midwest"
7,5,40,2024-11-01,"Marketing","Atlanta","South"
7,6,60,2024-11-01,"Marketing","Seattle","West"
7,7,54,2024-11-01,"Marketing","Denver","West"
7,8,46,2024-11-01,"Marketing","Nashville","South"
7,9,65,2024-11-01,"Marketing","Miami","South"
7,10,62,2024-11-01,"Marketing","Remote-East","East"
7,11,52,2024-11-01,"Marketing","Remote-Central","Central"
7,12,54,2024-11-01,"Marketing","Remote-West","West"
8,1,119,2024-11-01,"Sales","Las Vegas","West"
8,2,98,2024-11-01,"Sales","Phoenix","West"
8,3,146,2024-11-01,"Sales","Austin","South"
8,4,101,2024-11-01,"Sales","Chicago","Midwest"
8,5,99,2024-11-01,"Sales","Atlanta","South"
8,6,101,2024-11-01,"Sales","Seattle","West"
8,7,85,2024-11-01,"Sales","Denver","West"
8,8,75,2024-11-01,"Sales","Nashville","South"
8,9,91,2024-11-01,"Sales","Miami","South"
8,10,85,2024-11-01,"Sales","Remote-East","East"
8,11,96,2024-11-01,"Sales","Remote-Central","Central"
8,12,97,2024-11-01,"Sales","Remote-West","West"
9,1,96,2024-11-01,"Operations","Las Vegas","West"
9,2,88,2024-11-01,"Operations","Phoenix","West"
9,3,98,2024-11-01,"Operations","Austin","South"
9,4,93,2024-11-01,"Operations","Chicago","Midwest"
9,5,70,2024-11-01,"Operations","Atlanta","South"
9,6,79,2024-11-01,"Operations","Seattle","West"
9,7,71,2024-11-01,"Operations","Denver","West"
9,8,66,2024-11-01,"Operations","Nashville","South"
9,9,76,2024-11-01,"Operations","Miami","South"
9,10,100,2024-11-01,"Operations","Remote-East","East"
9,11,79,2024-11-01,"Operations","Remote-Central","Central"
9,12,81,2024-11-01,"Operations","Remote-West","West"
10,1,92,2024-11-01,"Customer Support","Las Vegas","West"
10,2,63,2024-11-01,"Customer Support","Phoenix","West"
10,3,93,2024-11-01,"Customer Support","Austin","South"
10,4,63,2024-11-01,"Customer Support","Chicago","Midwest"
10,5,59,2024-11-01,"Customer Support","Atlanta","South"
10,6,55,2024-11-01,"Customer Support","Seattle","West"
10,7,60,2024-11-01,"Customer Support","Denver","West"
10,8,53,2024-11-01,"Customer Support","Nashville","South"
10,9,62,2024-11-01,"Customer Support","Miami","South"
10,10,74,2024-11-01,"Customer Support","Remote-East","East"
10,11,51,2024-11-01,"Customer Support","Remote-Central","Central"
10,12,62,2024-11-01,"Customer Support","Remote-West","West"
11,1,9,2024-11-01,"Legal","Las Vegas","West"
11,2,6,2024-11-01,"Legal","Phoenix","West"
11,3,10,2024-11-01,"Legal","Austin","South"
11,4,9,2024-11-01,"Legal","Chicago","Midwest"
11,5,7,2024-11-01,"Legal","Atlanta","South"
11,6,12,2024-11-01,"Legal","Seattle","West"
11,7,14,2024-11-01,"Legal","Denver","West"
11,8,4,2024-11-01,"Legal","Nashville","South"
11,9,11,2024-11-01,"Legal","Miami","South"
11,10,6,2024-11-01,"Legal","Remote-East","East"
11,11,13,2024-11-01,"Legal","Remote-Central","Central"
11,12,4,2024-11-01,"Legal","Remote-West","West"
1,1,4,2024-12-01,"Executive","Las Vegas","West"
1,2,3,2024-12-01,"Executive","Phoenix","West"
1,3,11,2024-12-01,"Executive","Austin","South"
1,4,7,2024-12-01,"Executive","Chicago","Midwest"
1,5,5,2024-12-01,"Executive","Atlanta","South"
1,6,5,2024-12-01,"Executive","Seattle","West"
1,7,4,2024-12-01,"Executive","Denver","West"
1,8,6,2024-12-01,"Executive","Nashville","South"
1,9,5,2024-12-01,"Executive","Miami","South"
1,10,11,2024-12-01,"Executive","Remote-East","East"
1,11,5,2024-12-01,"Executive","Remote-Central","Central"
1,12,8,2024-12-01,"Executive","Remote-West","West"
2,1,245,2024-12-01,"Engineering","Las Vegas","West"
2,2,198,2024-12-01,"Engineering","Phoenix","West"
2,3,279,2024-12-01,"Engineering","Austin","South"
2,4,180,2024-12-01,"Engineering","Chicago","Midwest"
2,5,187,2024-12-01,"Engineering","Atlanta","South"
2,6,186,2024-12-01,"Engineering","Seattle","West"
2,7,169,2024-12-01,"Engineering","Denver","West"
2,8,152,2024-12-01,"Engineering","Nashville","South"
2,9,174,2024-12-01,"Engineering","Miami","South"
2,10,174,2024-12-01,"Engineering","Remote-East","East"
2,11,209,2024-12-01,"Engineering","Remote-Central","Central"
2,12,166,2024-12-01,"Engineering","Remote-West","West"
3,1,76,2024-12-01,"Product","Las Vegas","West"
3,2,53,2024-12-01,"Product","Phoenix","West"
3,3,72,2024-12-01,"Product","Austin","South"
3,4,45,2024-12-01,"Product","Chicago","Midwest"
3,5,46,2024-12-01,"Product","Atlanta","South"
3,6,63,2024-12-01,"Product","Seattle","West"
3,7,48,2024-12-01,"Product","Denver","West"
3,8,57,2024-12-01,"Product","Nashville","South"
3,9,51,2024-12-01,"Product","Miami","South"
3,10,56,2024-12-01,"Product","Remote-East","East"
3,11,44,2024-12-01,"Product","Remote-Central","Central"
3,12,48,2024-12-01,"Product","Remote-West","West"
4,1,64,2024-12-01,"IT","Las Vegas","West"
4,2,54,2024-12-01,"IT","Phoenix","West"
4,3,88,2024-12-01,"IT","Austin","South"
4,4,58,2024-12-01,"IT","Chicago","Midwest"
4,5,56,2024-12-01,"IT","Atlanta","South"
4,6,69,2024-12-01,"IT","Seattle","West"
4,7,44,2024-12-01,"IT","Denver","West"
4,8,50,2024-12-01,"IT","Nashville","South"
4,9,55,2024-12-01,"IT","Miami","South"
4,10,58,2024-12-01,"IT","Remote-East","East"
4,11,53,2024-12-01,"IT","Remote-Central","Central"
4,12,53,2024-12-01,"IT","Remote-West","West"
5,1,39,2024-12-01,"Finance","Las Vegas","West"
5,2,36,2024-12-01,"Finance","Phoenix","West"
5,3,66,2024-12-01,"Finance","Austin","South"
5,4,46,2024-12-01,"Finance","Chicago","Midwest"
5,5,46,2024-12-01,"Finance","Atlanta","South"
5,6,52,2024-12-01,"Finance","Seattle","West"
5,7,45,2024-12-01,"Finance","Denver","West"
5,8,31,2024-12-01,"Finance","Nashville","South"
5,9,50,2024-12-01,"Finance","Miami","South"
5,10,44,2024-12-01,"Finance","Remote-East","East"
5,11,53,2024-12-01,"Finance","Remote-Central","Central"
5,12,50,2024-12-01,"Finance","Remote-West","West"
6,1,51,2024-12-01,"HR","Las Vegas","West"
6,2,50,2024-12-01,"HR","Phoenix","West"
6,3,66,2024-12-01,"HR","Austin","South"
6,4,57,2024-12-01,"HR","Chicago","Midwest"
6,5,41,2024-12-01,"HR","Atlanta","South"
6,6,51,2024-12-01,"HR","Seattle","West"
6,7,45,2024-12-01,"HR","Denver","West"
6,8,48,2024-12-01,"HR","Nashville","South"
6,9,43,2024-12-01,"HR","Miami","South"
6,10,42,2024-12-01,"HR","Remote-East","East"
6,11,41,2024-12-01,"HR","Remote-Central","Central"
6,12,49,2024-12-01,"HR","Remote-West","West"
7,1,64,2024-12-01,"Marketing","Las Vegas","West"
7,2,50,2024-12-01,"Marketing","Phoenix","West"
7,3,72,2024-12-01,"Marketing","Austin","South"
7,4,47,2024-12-01,"Marketing","Chicago","Midwest"
7,5,40,2024-12-01,"Marketing","Atlanta","South"
7,6,60,2024-12-01,"Marketing","Seattle","West"
7,7,55,2024-12-01,"Marketing","Denver","West"
7,8,46,2024-12-01,"Marketing","Nashville","South"
7,9,65,2024-12-01,"Marketing","Miami","South"
7,10,62,2024-12-01,"Marketing","Remote-East","East"
7,11,52,2024-12-01,"Marketing","Remote-Central","Central"
7,12,54,2024-12-01,"Marketing","Remote-West","West"
8,1,119,2024-12-01,"Sales","Las Vegas","West"
8,2,97,2024-12-01,"Sales","Phoenix","West"
8,3,146,2024-12-01,"Sales","Austin","South"
8,4,101,2024-12-01,"Sales","Chicago","Midwest"
8,5,98,2024-12-01,"Sales","Atlanta","South"
8,6,101,2024-12-01,"Sales","Seattle","West"
8,7,86,2024-12-01,"Sales","Denver","West"
8,8,75,2024-12-01,"Sales","Nashville","South"
8,9,92,2024-12-01,"Sales","Miami","South"
8,10,85,2024-12-01,"Sales","Remote-East","East"
8,11,96,2024-12-01,"Sales","Remote-Central","Central"
8,12,98,2024-12-01,"Sales","Remote-West","West"
9,1,96,2024-12-01,"Operations","Las Vegas","West"
9,2,88,2024-12-01,"Operations","Phoenix","West"
9,3,100,2024-12-01,"Operations","Austin","South"
9,4,93,2024-12-01,"Operations","Chicago","Midwest"
9,5,69,2024-12-01,"Operations","Atlanta","South"
9,6,79,2024-12-01,"Operations","Seattle","West"
9,7,71,2024-12-01,"Operations","Denver","West"
9,8,65,2024-12-01,"Operations","Nashville","South"
9,9,77,2024-12-01,"Operations","Miami","South"
9,10,100,2024-12-01,"Operations","Remote-East","East"
